line,point,lat,lng,elev_meters,time_zone,air_qual,Wind m/s,Wind angle deg,NBM_i,NBM_j
100,62,34.25795645,-117.4789579,1124.79,-8,1,0.3,79,180,117
100,63,34.25783852,-117.4702499,788.3,-8,1,0.3,79,180,118
100,64,34.25772059,-117.4615418,843.53,-8,1,0.3,79,180,118
100,65,34.25760266,-117.4528338,837.48,-8,1,0.3,79,180,118
100,66,34.25748473,-117.4441258,895.89,-8,1,0.3,79,180,119
100,67,34.2573668,-117.4354178,946.21,-8,1,0.3,79,180,119
100,68,34.25724887,-117.4267098,1110.02,-8,1,0.3,79,180,119
100,69,34.25713093,-117.4180017,1322.28,-8,1,0.3,79,180,120
100,70,34.257013,-117.4092937,1203.37,-8,1,0.3,79,180,120
100,71,34.25689507,-117.4005857,1349.41,-8,1,0.3,79,180,120
100,72,34.25677714,-117.3918777,1425.76,-8,1,0.3,79,180,120
100,73,34.25665921,-117.3831697,1469.33,-8,1,0.3,79,180,121
100,74,34.25654128,-117.3744616,1406.55,-8,1,0.3,79,180,121
100,75,34.25642335,-117.3657536,1588.52,-8,1,0.3,79,179,121
100,76,34.25630542,-117.3570456,1539.86,-8,1,0.3,79,179,122
100,77,34.25618749,-117.3483376,1528.41,-8,1,0.3,79,179,122
100,78,34.25606956,-117.3396296,1415.54,-8,1,0.3,79,179,122
100,79,34.25595163,-117.3309215,1615.72,-8,1,0.3,79,179,123
100,80,34.2558337,-117.3222135,1550.73,-8,1,0.3,79,179,123
100,81,34.25571577,-117.3135055,1518.3,-8,1,0.3,79,179,123
100,82,34.25559784,-117.3047975,1329.14,-8,1,0.3,79,179,124
100,83,34.25547991,-117.2960895,1484.73,-8,1,0.3,79,179,124
100,84,34.25536198,-117.2873814,1377.05,-8,1,0.3,79,179,124
100,85,34.25524405,-117.2786734,1376.47,-8,1,0.3,79,179,125
100,86,34.25512612,-117.2699654,1336.72,-8,1,0.3,79,179,125
100,87,34.25500819,-117.2612574,1403.27,-8,1,0.3,79,179,125
100,88,34.25489026,-117.2525494,1463.53,-8,1,0.3,79,179,125
100,89,34.25477233,-117.2438414,1675.67,-8,1,0.3,79,179,126
100,90,34.2546544,-117.2351333,1702.71,-8,1,0.3,79,179,126
100,91,34.25453647,-117.2264253,1629.24,-8,1,0.3,79,179,126
100,92,34.25441853,-117.2177173,1585.12,-8,1,0.3,79,178,127
100,93,34.2543006,-117.2090093,1683.94,-8,1,0.3,79,178,127
100,94,34.25418267,-117.2003013,1571.83,-8,1,0.3,79,178,127
100,95,34.25406474,-117.1915932,1559.72,-8,1,0.3,79,178,128
100,96,34.25394681,-117.1828852,1559.72,-8,1,0.3,79,178,128
100,97,34.25382888,-117.1741772,1603.13,-8,1,0.3,79,178,128
100,98,34.25371095,-117.1654692,1643.8,-8,1,0.3,79,178,129
100,99,34.25359302,-117.1567612,1540.31,-8,1,0.3,79,178,129
100,100,34.25347509,-117.1480531,1615.18,-8,1,0.3,79,178,129
100,101,34.25335716,-117.1393451,1637.81,-8,1,0.3,79,178,130
100,102,34.25323923,-117.1306371,1630.64,-8,1,0.3,79,178,130
100,103,34.2531213,-117.1219291,1611.88,-8,1,0.3,79,178,130
100,104,34.25300337,-117.1132211,1579.94,-8,1,0.3,79,178,131
101,0,34.94496423,-117.6848792,1010.03,-8,1,0.1,44,212,115
101,1,34.94841785,-117.6771418,974.88,-8,1,0.1,44,212,115
101,2,34.95187148,-117.6694045,837.83,-8,1,0.1,44,212,116
101,3,34.9553251,-117.6616672,814.02,-8,1,0.1,44,212,116
101,4,34.95877872,-117.6539298,797.59,-8,1,0.1,44,212,116
101,5,34.96223234,-117.6461925,813.82,-8,1,0.1,44,212,116
101,6,34.96568597,-117.6384552,818,-8,1,0.1,44,212,117
101,7,34.96913959,-117.6307178,815.81,-8,1,0.1,44,212,117
101,8,34.97259321,-117.6229805,802.61,-8,1,0.1,44,212,117
101,9,34.97604684,-117.6152432,794.79,-8,1,0.1,44,212,118
101,10,34.97950046,-117.6075058,790.03,-8,1,0.1,44,213,118
101,11,34.98295408,-117.5997685,780.17,-8,1,0.1,44,213,118
101,12,34.9864077,-117.5920312,772.6,-8,1,0.1,44,213,119
101,13,34.98986133,-117.5842939,765.54,-8,1,0.1,44,213,119
101,14,34.99331495,-117.5765565,760.58,-8,1,0.1,44,213,119
101,15,34.99676857,-117.5688192,755.72,-8,1,0.1,44,213,119
101,16,35.00022219,-117.5610819,750.65,-8,1,0.1,44,213,120
101,17,35.00367582,-117.5533445,750.5,-8,1,0.1,44,213,120
101,18,35.00712944,-117.5456072,749.5,-8,1,0.1,44,213,120
101,19,35.01058306,-117.5378699,749.66,-8,1,0.1,44,214,121
101,20,35.01403669,-117.5301325,752.26,-8,1,0.1,44,214,121
101,21,35.01749031,-117.5223952,757.93,-8,1,0.1,44,214,121
101,22,35.02094393,-117.5146579,760.88,-8,1,0.1,44,214,122
101,23,35.02439755,-117.5069205,758.62,-8,1,0.1,44,214,122
101,24,35.02785118,-117.4991832,760.51,-8,1,0.1,44,214,122
101,25,35.0313048,-117.4914459,782.48,-8,1,0.1,44,214,122
101,26,35.03475842,-117.4837086,756.96,-8,1,0.1,44,214,123
101,27,35.03821204,-117.4759712,753.79,-8,1,0.1,44,214,123
101,28,35.04166567,-117.4682339,752.4,-8,1,0.1,44,214,123
101,29,35.04511929,-117.4604966,739.33,-8,1,0.1,44,215,124
101,30,35.04857291,-117.4527592,726.06,-8,1,0.1,44,215,124
101,31,35.05202654,-117.4450219,714.05,-8,1,0.1,44,215,124
101,32,35.05548016,-117.4372846,698.29,-8,1,0.1,44,215,125
101,33,35.05893378,-117.4295472,691.04,-8,1,0.1,44,215,125
101,34,35.0623874,-117.4218099,679.72,-8,1,0.1,44,215,125
101,35,35.06584103,-117.4140726,682.36,-8,1,0.1,44,215,125
101,36,35.06929465,-117.4063353,662.64,-8,1,0.1,44,215,126
101,37,35.07274827,-117.3985979,654.44,-8,1,0.1,44,215,126
101,38,35.0762019,-117.3908606,650.66,-8,1,0.1,44,216,127
101,39,35.07965552,-117.3831233,648.32,-8,1,0.1,44,216,127
101,40,35.08310914,-117.3753859,644.25,-8,1,0.1,44,216,127
101,41,35.08656276,-117.3676486,639.71,-8,1,0.1,44,216,127
101,42,35.09001639,-117.3599113,638.59,-8,1,0.1,44,216,128
101,43,35.09347001,-117.3521739,644.13,-8,1,0.1,44,216,128
101,44,35.09692363,-117.3444366,645,-8,1,0.1,44,216,128
101,45,35.10037725,-117.3366993,649.24,-8,1,0.1,44,216,129
101,46,35.10383088,-117.3289619,659.29,-8,1,0.1,44,216,129
101,47,35.1072845,-117.3212246,672.11,-8,1,0.1,44,217,129
101,48,35.11073812,-117.3134873,689.48,-8,1,0.1,44,217,130
101,49,35.11419175,-117.30575,704.31,-8,1,0.1,44,217,130
101,50,35.11764537,-117.2980126,714.49,-8,1,0.1,44,217,130
101,51,35.12109899,-117.2902753,728.95,-8,1,0.1,44,217,130
101,52,35.12455261,-117.282538,744.58,-8,1,0.1,44,217,131
101,53,35.12800624,-117.2748006,747.96,-8,1,0.1,44,217,131
101,54,35.13145986,-117.2670633,765.37,-8,1,0.1,44,217,131
101,55,35.13491348,-117.259326,795.2,-8,1,0.1,44,217,132
101,56,35.13836711,-117.2515886,1004.95,-8,1,0.1,44,217,132
102,0,35.26597012,-117.3864335,896.21,-8,1,0,0,224,128
102,1,35.26065333,-117.380815,909.95,-8,1,0,0,224,128
102,2,35.25533654,-117.3751965,924.2,-8,1,0,0,223,128
102,3,35.25001975,-117.3695779,938.66,-8,1,0,0,223,128
102,4,35.24470295,-117.3639594,955.5,-8,1,0,0,223,129
102,5,35.23938616,-117.3583408,969.62,-8,1,0,0,222,129
102,6,35.23406937,-117.3527223,984.88,-8,1,0,0,222,129
102,7,35.22875258,-117.3471038,1002.71,-8,1,0,0,222,129
102,8,35.22343578,-117.3414852,1016.23,-8,1,0,0,222,129
102,9,35.21811899,-117.3358667,1036.6,-8,1,0,0,221,129
102,10,35.2128022,-117.3302482,1067.18,-8,1,0,0,221,130
102,11,35.20748541,-117.3246296,1088.72,-8,1,0,0,221,130
102,12,35.20216861,-117.3190111,1081.01,-8,1,0,0,221,130
102,13,35.19685182,-117.3133925,985.96,-8,1,0,0,220,130
102,14,35.19153503,-117.307774,976.6,-8,1,0,0,220,130
102,15,35.18621824,-117.3021555,967.87,-8,1,0,0,220,130
102,16,35.18090144,-117.2965369,940.36,-8,1,0,0,220,131
102,17,35.17558465,-117.2909184,914.74,-8,1,0,0,219,131
102,18,35.17026786,-117.2852999,924.8,-8,1,0,0,219,131
102,19,35.16495107,-117.2796813,952.07,-8,1,0,0,219,131
102,20,35.15963427,-117.2740628,957.62,-8,1,0,0,219,131
102,21,35.15431748,-117.2684443,873.5,-8,1,0,0,218,131
102,22,35.14900069,-117.2628257,865.93,-8,1,0,0,218,132
102,23,35.1436839,-117.2572072,878.5,-8,1,0,0,218,132
102,24,35.1383671,-117.2515886,1004.95,-8,1,0,0,217,132
103,0,35.26597012,-117.3864335,896.21,-8,1,0.4,46,224,128
103,1,35.2725369,-117.3827202,903.5,-8,1,0.4,46,224,128
103,2,35.27910367,-117.3790069,913.49,-8,1,0.4,46,224,128
103,3,35.28567044,-117.3752936,921.69,-8,1,0.4,46,225,129
103,4,35.29223721,-117.3715803,935.05,-8,1,0.4,46,225,129
103,5,35.29880398,-117.367867,953.71,-8,1,0.4,46,225,129
103,6,35.30537075,-117.3641537,979.24,-8,1,0.4,46,225,129
103,7,35.31193752,-117.3604404,1069.94,-8,1,0.4,46,226,129
103,8,35.31850429,-117.3567272,1074.98,-8,1,0.4,46,226,129
103,9,35.32507106,-117.3530139,1075.17,-8,1,0.4,46,226,130
103,10,35.33163783,-117.3493006,1096.74,-8,1,0.4,46,226,130
103,11,35.3382046,-117.3455873,1109.75,-8,1,0.4,46,227,130
103,12,35.34477137,-117.341874,1117.48,-8,1,0.4,46,227,130
103,13,35.35133814,-117.3381607,1129.36,-8,1,0.4,46,227,130
103,14,35.35790491,-117.3344474,1105.14,-8,1,0.4,46,228,131
103,15,35.36447168,-117.3307341,1062.04,-8,1,0.4,46,228,131
103,16,35.37103845,-117.3270208,1049.81,-8,1,0.4,46,228,131
103,17,35.37760523,-117.3233075,1004.24,-8,1,0.4,46,228,131
103,18,35.384172,-117.3195942,977.99,-8,1,0.4,46,229,131
103,19,35.39073877,-117.3158809,972.44,-8,1,0.4,46,229,131
103,20,35.39730554,-117.3121676,1102.27,-8,1,0.4,46,229,132
103,21,35.40387231,-117.3084543,1099.38,-8,1,0.4,46,229,132
103,22,35.41043908,-117.304741,1086.57,-8,1,0.4,46,230,132
103,23,35.41700585,-117.3010277,1221.39,-8,1,0.4,46,230,132
103,24,35.42357262,-117.2973144,1117.67,-8,1,0.4,46,230,132
103,25,35.43013939,-117.2936011,958.37,-8,1,0.4,46,231,133
103,26,35.43670616,-117.2898878,940.26,-8,1,0.4,46,231,133
103,27,35.44327293,-117.2861745,912.53,-8,1,0.4,46,231,133
103,28,35.4498397,-117.2824612,908.27,-8,1,0.4,46,231,133
103,29,35.45640647,-117.2787479,897.82,-8,1,0.4,46,232,133
103,30,35.46297324,-117.2750346,847.77,-8,1,0.4,46,232,133
103,31,35.46954001,-117.2713213,828.16,-8,1,0.4,46,232,134
103,32,35.47610678,-117.267608,806.59,-8,1,0.4,46,232,134
103,33,35.48267356,-117.2638947,789.4,-8,1,0.4,46,233,134
103,34,35.48924033,-117.2601814,779.14,-8,1,0.4,46,233,134
103,35,35.4958071,-117.2564681,766.28,-8,1,0.4,46,233,134
103,36,35.50237387,-117.2527548,752.35,-8,1,0.4,46,233,134
103,37,35.50894064,-117.2490415,737.22,-8,1,0.4,46,234,135
103,38,35.51550741,-117.2453282,721.02,-8,1,0.4,46,234,135
103,39,35.52207418,-117.2416149,707.19,-8,1,0.4,46,234,135
103,40,35.52864095,-117.2379016,695.33,-8,1,0.4,46,235,135
103,41,35.53520772,-117.2341883,689.87,-8,1,0.4,46,235,135
103,42,35.54177449,-117.230475,693.06,-8,1,0.4,46,235,136
103,43,35.54834126,-117.2267617,710.16,-8,1,0.4,46,235,136
103,44,35.55490803,-117.2230484,737.83,-8,1,0.4,46,236,136
103,45,35.5614748,-117.2193351,788.95,-8,1,0.4,46,236,136
103,46,35.56804157,-117.2156218,912.36,-8,1,0.4,46,236,136
103,47,35.57460834,-117.2119085,1015.98,-8,1,0.4,46,236,136
103,48,35.58117511,-117.2081952,1027.81,-8,1,0.4,46,237,137
103,49,35.58774189,-117.2044819,1094.32,-8,1,0.4,46,237,137
103,50,35.59430866,-117.2007686,1159.33,-8,1,0.4,46,237,137
103,51,35.60087543,-117.1970553,1234.56,-8,1,0.4,46,237,137
103,52,35.6074422,-117.193342,1403.11,-8,1,0.4,46,238,137
103,53,35.61400897,-117.1896287,1504.92,-8,1,0.4,46,238,138
103,54,35.62057574,-117.1859155,1634,-8,1,0.4,46,238,138
103,55,35.62714251,-117.1822022,1590.23,-8,1,0.4,46,239,138
103,56,35.63370928,-117.1784889,1520.91,-8,1,0.4,46,239,138
103,57,35.64027605,-117.1747756,1412.66,-8,1,0.4,46,239,138
103,58,35.64684282,-117.1710623,1302.86,-8,1,0.4,46,239,138
103,59,35.65340959,-117.167349,1270.27,-8,1,0.4,46,240,139
103,60,35.65997636,-117.1636357,1240.8,-8,1,0.4,46,240,139
103,61,35.66654313,-117.1599224,1144.55,-8,1,0.4,46,240,139
103,62,35.6731099,-117.1562091,1084.72,-8,1,0.4,46,240,139
103,63,35.67967667,-117.1524958,1075.98,-8,1,0.4,46,241,139
103,64,35.68624345,-117.1487825,1025.43,-8,1,0.4,46,241,140
103,65,35.69281022,-117.1450692,902.43,-8,1,0.4,46,241,140
103,66,35.69937699,-117.1413559,874.65,-8,1,0.4,46,241,140
103,67,35.70594376,-117.1376426,829.61,-8,1,0.4,46,242,140
103,68,35.71251053,-117.1339293,730.56,-8,1,0.4,46,242,140
103,69,35.7190773,-117.130216,708.98,-8,1,0.4,46,242,140
103,70,35.72564407,-117.1265027,670.22,-8,1,0.4,46,243,141
103,71,35.73221084,-117.1227894,619.6,-8,1,0.4,46,243,141
103,72,35.73877761,-117.1190761,550.4,-8,1,0.4,46,243,141
103,73,35.74534438,-117.1153628,504.77,-8,1,0.4,46,243,141
104,0,35.26597012,-117.3864335,896.21,-8,1,0.1,33,224,128
104,1,35.2725369,-117.3827202,903.5,-8,1,0.1,33,224,128
104,2,35.27910367,-117.3790069,913.49,-8,1,0.1,33,224,128
104,3,35.28567044,-117.3752936,921.69,-8,1,0.1,33,225,129
104,4,35.29223721,-117.3715803,935.05,-8,1,0.1,33,225,129
104,5,35.29880398,-117.367867,953.71,-8,1,0.1,33,225,129
104,6,35.30537075,-117.3641537,979.24,-8,1,0.1,33,225,129
104,7,35.31193752,-117.3604404,1069.94,-8,1,0.1,33,226,129
104,8,35.31850429,-117.3567272,1074.98,-8,1,0.1,33,226,129
104,9,35.32507106,-117.3530139,1075.17,-8,1,0.1,33,226,130
104,10,35.33163783,-117.3493006,1096.74,-8,1,0.1,33,226,130
104,11,35.3382046,-117.3455873,1109.75,-8,1,0.1,33,227,130
104,12,35.34477137,-117.341874,1117.48,-8,1,0.1,33,227,130
104,13,35.35133814,-117.3381607,1129.36,-8,1,0.1,33,227,130
104,14,35.35790491,-117.3344474,1105.14,-8,1,0.1,33,228,131
104,15,35.36447168,-117.3307341,1062.04,-8,1,0.1,33,228,131
104,16,35.37103845,-117.3270208,1049.81,-8,1,0.1,33,228,131
104,17,35.37760523,-117.3233075,1004.24,-8,1,0.1,33,228,131
104,18,35.384172,-117.3195942,977.99,-8,1,0.1,33,229,131
104,19,35.39073877,-117.3158809,972.44,-8,1,0.1,33,229,131
104,20,35.39730554,-117.3121676,1102.27,-8,1,0.1,33,229,132
104,21,35.40387231,-117.3084543,1099.38,-8,1,0.1,33,229,132
104,22,35.41043908,-117.304741,1086.57,-8,1,0.1,33,230,132
104,23,35.41700585,-117.3010277,1221.39,-8,1,0.1,33,230,132
104,24,35.42357262,-117.2973144,1117.67,-8,1,0.1,33,230,132
104,25,35.43013939,-117.2936011,958.37,-8,1,0.1,33,231,133
104,26,35.43670616,-117.2898878,940.26,-8,1,0.1,33,231,133
104,27,35.44327293,-117.2861745,912.53,-8,1,0.1,33,231,133
104,28,35.4498397,-117.2824612,908.27,-8,1,0.1,33,231,133
104,29,35.45640647,-117.2787479,897.82,-8,1,0.1,33,232,133
104,30,35.46297324,-117.2750346,847.77,-8,1,0.1,33,232,133
104,31,35.46954001,-117.2713213,828.16,-8,1,0.1,33,232,134
104,32,35.47610678,-117.267608,806.59,-8,1,0.1,33,232,134
104,33,35.48267356,-117.2638947,789.4,-8,1,0.1,33,233,134
104,34,35.48924033,-117.2601814,779.14,-8,1,0.1,33,233,134
104,35,35.4958071,-117.2564681,766.28,-8,1,0.1,33,233,134
104,36,35.50237387,-117.2527548,752.35,-8,1,0.1,33,233,134
104,37,35.50894064,-117.2490415,737.22,-8,1,0.1,33,234,135
104,38,35.51550741,-117.2453282,721.02,-8,1,0.1,33,234,135
104,39,35.52207418,-117.2416149,707.19,-8,1,0.1,33,234,135
104,40,35.52864095,-117.2379016,695.33,-8,1,0.1,33,235,135
104,41,35.53520772,-117.2341883,689.87,-8,1,0.1,33,235,135
104,42,35.54177449,-117.230475,693.06,-8,1,0.1,33,235,136
104,43,35.54834126,-117.2267617,710.16,-8,1,0.1,33,235,136
104,44,35.55490803,-117.2230484,737.83,-8,1,0.1,33,236,136
104,45,35.5614748,-117.2193351,788.95,-8,1,0.1,33,236,136
104,46,35.56804157,-117.2156218,912.36,-8,1,0.1,33,236,136
104,47,35.57460834,-117.2119085,1015.98,-8,1,0.1,33,236,136
104,48,35.58117511,-117.2081952,1027.81,-8,1,0.1,33,237,137
104,49,35.58774189,-117.2044819,1094.32,-8,1,0.1,33,237,137
104,50,35.59430866,-117.2007686,1159.33,-8,1,0.1,33,237,137
104,51,35.60087543,-117.1970553,1234.56,-8,1,0.1,33,237,137
104,52,35.6074422,-117.193342,1403.11,-8,1,0.1,33,238,137
104,53,35.61400897,-117.1896287,1504.92,-8,1,0.1,33,238,138
104,54,35.62057574,-117.1859155,1634,-8,1,0.1,33,238,138
104,55,35.62714251,-117.1822022,1590.23,-8,1,0.1,33,239,138
104,56,35.63370928,-117.1784889,1520.91,-8,1,0.1,33,239,138
104,57,35.64027605,-117.1747756,1412.66,-8,1,0.1,33,239,138
104,58,35.64684282,-117.1710623,1302.86,-8,1,0.1,33,239,138
104,59,35.65340959,-117.167349,1270.27,-8,1,0.1,33,240,139
104,60,35.65997636,-117.1636357,1240.8,-8,1,0.1,33,240,139
104,61,35.66654313,-117.1599224,1144.55,-8,1,0.1,33,240,139
104,62,35.6731099,-117.1562091,1084.72,-8,1,0.1,33,240,139
104,63,35.67967667,-117.1524958,1075.98,-8,1,0.1,33,241,139
104,64,35.68624345,-117.1487825,1025.43,-8,1,0.1,33,241,140
104,65,35.69281022,-117.1450692,902.43,-8,1,0.1,33,241,140
104,66,35.69937699,-117.1413559,874.65,-8,1,0.1,33,241,140
104,67,35.70594376,-117.1376426,829.61,-8,1,0.1,33,242,140
104,68,35.71251053,-117.1339293,730.56,-8,1,0.1,33,242,140
104,69,35.7190773,-117.130216,708.98,-8,1,0.1,33,242,140
104,70,35.72564407,-117.1265027,670.22,-8,1,0.1,33,243,141
104,71,35.73221084,-117.1227894,619.6,-8,1,0.1,33,243,141
104,72,35.73877761,-117.1190761,550.4,-8,1,0.1,33,243,141
104,73,35.74534438,-117.1153628,504.77,-8,1,0.1,33,243,141
105,0,35.26597012,-117.3864335,896.21,-8,1,0,0,224,128
105,1,35.26516758,-117.3951955,880.39,-8,1,0,0,224,128
105,2,35.26436504,-117.4039574,866.67,-8,1,0,0,224,127
105,3,35.26356249,-117.4127193,856.44,-8,1,0,0,224,127
105,4,35.26275995,-117.4214813,847.91,-8,1,0,0,224,127
105,5,35.2619574,-117.4302432,838.87,-8,1,0,0,224,126
105,6,35.26115486,-117.4390052,832.14,-8,1,0,0,224,126
105,7,35.26035231,-117.4477671,825.58,-8,1,0,0,224,126
105,8,35.25954977,-117.456529,816.51,-8,1,0,0,224,125
105,9,35.25874722,-117.465291,802.66,-8,1,0,0,224,125
105,10,35.25794468,-117.4740529,789.98,-8,1,0,0,224,125
105,11,35.25714213,-117.4828148,779.87,-8,1,0,0,224,124
105,12,35.25633959,-117.4915768,784.13,-8,1,0,0,224,124
105,13,35.25553704,-117.5003387,802.8,-8,1,0,0,224,124
105,14,35.2547345,-117.5091006,838.86,-8,1,0,0,224,123
105,15,35.25393196,-117.5178626,896.4,-8,1,0,0,224,123
105,16,35.25312941,-117.5266245,946.36,-8,1,0,0,224,123
105,17,35.25232687,-117.5353865,960.51,-8,1,0,0,224,123
105,18,35.25152432,-117.5441484,992.79,-8,1,0,0,224,122
105,19,35.25072178,-117.5529103,1035.36,-8,1,0,0,224,122
105,20,35.24991923,-117.5616723,981.29,-8,1,0,0,224,122
105,21,35.24911669,-117.5704342,960.95,-8,1,0,0,224,121
105,22,35.24831414,-117.5791961,939.81,-8,1,0,0,224,121
105,23,35.2475116,-117.5879581,921.26,-8,1,0,0,224,121
105,24,35.24670905,-117.59672,905.93,-8,1,0,0,224,120
105,25,35.24590651,-117.605482,895.73,-8,1,0,0,224,120
105,26,35.24510396,-117.6142439,900.49,-8,1,0,0,224,120
105,27,35.24430142,-117.6230058,900.37,-8,1,0,0,224,119
105,28,35.24349888,-117.6317678,906.04,-8,1,0,0,224,119
105,29,35.24269633,-117.6405297,905.47,-8,1,0,0,224,119
105,30,35.24189379,-117.6492916,904.4,-8,1,0,0,224,118
105,31,35.24109124,-117.6580536,902.34,-8,1,0,0,224,118
105,32,35.2402887,-117.6668155,894.65,-8,1,0,0,224,118
105,33,35.23948615,-117.6755774,892.86,-8,1,0,0,224,117
105,34,35.23868361,-117.6843394,892.49,-8,1,0,0,224,117
105,35,35.23788106,-117.6931013,891.05,-8,1,0,0,224,117
105,36,35.23707852,-117.7018633,890.12,-8,1,0,0,224,116
105,37,35.23627597,-117.7106252,897.15,-8,1,0,0,225,116
105,38,35.23547343,-117.7193871,906.53,-8,1,0,0,224,116
105,39,35.23467088,-117.7281491,912.46,-8,1,0,0,225,116
105,40,35.23386834,-117.736911,913.19,-8,1,0,0,225,115
105,41,35.2330658,-117.7456729,915.59,-8,1,0,0,225,115
105,42,35.23226325,-117.7544349,921.52,-8,1,0,0,225,115
105,43,35.23146071,-117.7631968,936.54,-8,1,0,0,225,114
105,44,35.23065816,-117.7719587,933.31,-8,1,0,0,225,114
105,45,35.22985562,-117.7807207,924.29,-8,1,0,0,225,114
105,46,35.22905307,-117.7894826,915.89,-8,1,0,0,225,113
105,47,35.22825053,-117.7982446,906.74,-8,1,0,0,225,113
105,48,35.22744798,-117.8070065,897.42,-8,1,0,0,225,113
105,49,35.22664544,-117.8157684,888.58,-8,1,0,0,225,112
105,50,35.22584289,-117.8245304,884.96,-8,1,0,0,225,112
105,51,35.22504035,-117.8332923,878.18,-8,1,0,0,225,112
105,52,35.2242378,-117.8420542,885.07,-8,1,0,0,225,111
105,53,35.22343526,-117.8508162,881.01,-8,1,0,0,225,111
105,54,35.22263271,-117.8595781,847.39,-8,1,0,0,225,111
105,55,35.22183017,-117.86834,824.44,-8,1,0,0,225,110
105,56,35.22102763,-117.877102,808.31,-8,1,0,0,225,110
105,57,35.22022508,-117.8858639,796.48,-8,1,0,0,225,110
105,58,35.21942254,-117.8946259,778.2,-8,1,0,0,225,109
105,59,35.21861999,-117.9033878,760.19,-8,1,0,0,225,109
105,60,35.21781745,-117.9121497,741.84,-8,1,0,0,225,109
105,61,35.2170149,-117.9209117,724.09,-8,1,0,0,225,108
105,62,35.21621236,-117.9296736,705.39,-8,1,0,0,225,108
105,63,35.21540981,-117.9384355,689.18,-8,1,0,0,225,108
105,64,35.21460727,-117.9471975,674.03,-8,1,0,0,225,108
105,65,35.21380472,-117.9559594,668.49,-8,1,0,0,225,107
105,66,35.21300218,-117.9647214,678.21,-8,1,0,0,225,107
105,67,35.21219963,-117.9734833,677.79,-8,1,0,0,225,107
105,68,35.21139709,-117.9822452,681.58,-8,1,0,0,225,106
105,69,35.21059455,-117.9910072,688.66,-8,1,0,0,225,106
105,70,35.209792,-117.9997691,693.75,-8,1,0,0,225,106
105,71,35.20898946,-118.008531,698.71,-8,1,0,0,225,105
105,72,35.20818691,-118.017293,704.26,-8,1,0,0,225,105
105,73,35.20738437,-118.0260549,709.55,-8,1,0,0,225,105
105,74,35.20658182,-118.0348168,715.24,-8,1,0,0,225,104
106,0,35.13836711,-117.2515886,1004.95,-8,1,0.5,35,217,132
106,1,35.14436876,-117.2466947,1071.41,-8,1,0.5,35,218,132
106,2,35.15037042,-117.2418007,1011.94,-8,1,0.5,35,218,132
106,3,35.15637208,-117.2369067,1004.29,-8,1,0.5,35,218,133
106,4,35.16237374,-117.2320127,948.25,-8,1,0.5,35,218,133
106,5,35.16837539,-117.2271187,892.03,-8,1,0.5,35,219,133
106,6,35.17437705,-117.2222248,903.23,-8,1,0.5,35,219,133
106,7,35.18037871,-117.2173308,928.89,-8,1,0.5,35,219,133
106,8,35.18638037,-117.2124368,933.79,-8,1,0.5,35,219,134
106,9,35.19238202,-117.2075428,947.55,-8,1,0.5,35,220,134
106,10,35.19838368,-117.2026488,965.46,-8,1,0.5,35,220,134
106,11,35.20438534,-117.1977549,932.72,-8,1,0.5,35,220,134
106,12,35.210387,-117.1928609,938.6,-8,1,0.5,35,220,134
106,13,35.21638865,-117.1879669,945.87,-8,1,0.5,35,220,135
106,14,35.22239031,-117.1830729,958.36,-8,1,0.5,35,221,135
106,15,35.22839197,-117.1781789,959.25,-8,1,0.5,35,221,135
106,16,35.23439363,-117.173285,990.08,-8,1,0.5,35,221,135
106,17,35.24039528,-117.168391,999.27,-8,1,0.5,35,221,136
106,18,35.24639694,-117.163497,1028.37,-8,1,0.5,35,222,136
106,19,35.2523986,-117.158603,1006.19,-8,1,0.5,35,222,136
106,20,35.25840026,-117.153709,988.52,-8,1,0.5,35,222,136
106,21,35.26440191,-117.1488151,981.99,-8,1,0.5,35,222,136
106,22,35.27040357,-117.1439211,974.58,-8,1,0.5,35,223,137
106,23,35.27640523,-117.1390271,961.16,-8,1,0.5,35,223,137
106,24,35.28240689,-117.1341331,950.28,-8,1,0.5,35,223,137
106,25,35.28840854,-117.1292392,949.31,-8,1,0.5,35,223,137
106,26,35.2944102,-117.1243452,948.31,-8,1,0.5,35,224,138
106,27,35.30041186,-117.1194512,949.35,-8,1,0.5,35,224,138
106,28,35.30641352,-117.1145572,951.77,-8,1,0.5,35,224,138
106,29,35.31241517,-117.1096632,954.53,-8,1,0.5,35,224,138
106,30,35.31841683,-117.1047693,957.5,-8,1,0.5,35,224,138
106,31,35.32441849,-117.0998753,958.1,-8,1,0.5,35,225,139
106,32,35.33042015,-117.0949813,958.29,-8,1,0.5,35,225,139
106,33,35.3364218,-117.0900873,955.71,-8,1,0.5,35,225,139
106,34,35.34242346,-117.0851933,959.78,-8,1,0.5,35,225,139
106,35,35.34842512,-117.0802994,973.07,-8,1,0.5,35,226,140
106,36,35.35442678,-117.0754054,993.8,-8,1,0.5,35,226,140
106,37,35.36042844,-117.0705114,1031.14,-8,1,0.5,35,226,140
106,38,35.36643009,-117.0656174,1072.77,-8,1,0.5,35,226,140
106,39,35.37243175,-117.0607234,1095.95,-8,1,0.5,35,227,141
106,40,35.37843341,-117.0558295,1194.84,-8,1,0.5,35,227,141
107,0,35.13836711,-117.2515886,1004.95,-8,1,0,0,217,132
